Company,Folder,File Name,Transcript
ugi,job_classification,1021.ulaw,Central meter shop representative one.
ugi,job_classification,1022.ulaw,"Chief regulatory officer,"
ugi,job_classification,1023.ulaw,Claims and pipeline safety coordinator three.
ugi,job_classification,1024.ulaw,Claims administrator two.
ugi,job_classification,1025.ulaw,Collector.
ugi,job_classification,1026.ulaw,Communications coordinator three.
ugi,job_classification,1027.ulaw,"Communications lead,"
ugi,job_classification,1028.ulaw,Community relations coordinator three.
ugi,job_classification,1029.ulaw,Compliance business analyst two.
ugi,job_classification,1030.ulaw,"Corrosion control coordinator two,"
ugi,job_classification,1031.ulaw,Corrosion control coordinator three.
ugi,job_classification,1032.ulaw,Corrosion control project admin two.
ugi,job_classification,1033.ulaw,"Corrosion control tech three,"
ugi,job_classification,1034.ulaw,Corrosion tech grandfathered.
ugi,job_classification,1035.ulaw,"Corrosion technician, one."
ugi,job_classification,1036.ulaw,Corrosion technician two.
ugi,job_classification,1037.ulaw,"Corrosion technician, three."
ugi,job_classification,1038.ulaw,Corrosion technician start.
ugi,job_classification,1039.ulaw,Customer relations rep three.
ugi,job_classification,1040.ulaw,Damage prevention claims public awareness coordinator two.
ugi,job_classification,1041.ulaw,"Director, business process improvement."
ugi,job_classification,1042.ulaw,Director Business Support Services.
ugi,job_classification,1043.ulaw,Director customer service.
ugi,job_classification,1044.ulaw,Director cybersecurity threat intel and prot and dep CISO.
ugi,job_classification,1045.ulaw,"Director energy supply and planning,"
ugi,job_classification,1046.ulaw,"Director, engineering and operations."
ugi,job_classification,1047.ulaw,"Director, engineering and technical services."
ugi,job_classification,1048.ulaw,"Director engineering design,"
ugi,job_classification,1049.ulaw,"Director, enterprise business transformation."
ugi,job_classification,1050.ulaw,Director finance.
ugi,job_classification,1051.ulaw,"Director, IT governance and program management."
ugi,job_classification,1052.ulaw,"Director, IT systems operations."
ugi,job_classification,1053.ulaw,Director marketing programs and strategies.
ugi,job_classification,1054.ulaw,"Director, operations, North Region."
ugi,job_classification,1055.ulaw,"Director, operations, South Region."
ugi,job_classification,1056.ulaw,Director operations support.
ugi,job_classification,1057.ulaw,"Director, pipeline system planning and optimization."
ugi,job_classification,1058.ulaw,"Director, rates and regulatory planning."
ugi,job_classification,1059.ulaw,"Director, safety and training."
ugi,job_classification,1060.ulaw,"Director, security and facilities."
ugi,job_classification,1061.ulaw,"Director, supply logistics."
ugi,job_classification,1062.ulaw,Director supply planning.
ugi,job_classification,1063.ulaw,"Director, capital construction."
ugi,job_classification,1064.ulaw,"Director, capital project management."
ugi,job_classification,1065.ulaw,Director community relations program.
ugi,job_classification,1066.ulaw,"Director, financial planning and analysis."
ugi,job_classification,1067.ulaw,"Director, IT application development and support."
ugi,job_classification,1068.ulaw,"Director, pipeline safety management systems."
ugi,job_classification,1069.ulaw,"Director, procurement natural gas."
ugi,job_classification,1070.ulaw,"Director, regulatory strategy."
ugi,job_classification,1071.ulaw,Dispatcher one.
ugi,job_classification,1072.ulaw,Dispatcher two.
ugi,job_classification,1073.ulaw,Dispatching administrator one.
ugi,job_classification,1074.ulaw,Dispatching administrator two.
ugi,job_classification,1075.ulaw,"Distribution maintenance man, third class."
ugi,job_classification,1076.ulaw,"Distribution operations coordinator two,"
ugi,job_classification,1077.ulaw,Emergency planning admin two.
ugi,job_classification,1078.ulaw,Engineer one
ugi,job_classification,1079.ulaw,Engineer one distribution integrity.
ugi,job_classification,1080.ulaw,Engineer one Electric.
ugi,job_classification,1081.ulaw,Engineer one gas supply.
ugi,job_classification,1082.ulaw,"Engineer two,"
ugi,job_classification,1083.ulaw,"Engineer two compliance,"
ugi,job_classification,1084.ulaw,Engineer two Electric.
ugi,job_classification,1085.ulaw,Engineer two gas supply.
ugi,job_classification,1086.ulaw,Engineer two standards.
ugi,job_classification,1087.ulaw,"Engineer two, standards and material."
ugi,job_classification,1088.ulaw,"Engineer two, tapping."
ugi,job_classification,1089.ulaw,"Engineer one, new business development."
ugi,job_classification,1090.ulaw,"Engineer one, standards and materials."
ugi,job_classification,1091.ulaw,Engineering specialist two.
ugi,job_classification,1092.ulaw,"Engineering technician one,"
ugi,job_classification,1093.ulaw,Engineering technician one e o.
ugi,job_classification,1094.ulaw,Engineering technician two.
ugi,job_classification,1095.ulaw,"Engineering technician, three."
ugi,job_classification,1096.ulaw,"Engineering technician three, electric."
ugi,job_classification,1097.ulaw,Environment compliance admin one.
ugi,job_classification,1098.ulaw,"Environment compliance admin two,"
ugi,job_classification,1099.ulaw,Environment permitting admin two.
ugi,job_classification,1100.ulaw,Environmental engineer one.
ugi,job_classification,1101.ulaw,"Environmental engineer two,"
ugi,job_classification,1102.ulaw,Executive assistant to president.
ugi,job_classification,1103.ulaw,Functional lead.
ugi,job_classification,1104.ulaw,Functional lead operations.
ugi,job_classification,1105.ulaw,Incumbent journey two.
ugi,job_classification,1106.ulaw,"Incumbent journeyman,"
ugi,job_classification,1107.ulaw,Incumbent master.
ugi,job_classification,1108.ulaw,Incumbent master w.
ugi,job_classification,1109.ulaw,"Incumbent master working foreman,"
ugi,job_classification,1110.ulaw,Intern.
ugi,job_classification,1111.ulaw,Journeyman.
ugi,job_classification,1112.ulaw,Journeyman two.
ugi,job_classification,1113.ulaw,Journeyman two UN.
ugi,job_classification,1114.ulaw,"Journeyman, UN."
ugi,job_classification,1115.ulaw,"Leak survey specialist, three."
ugi,job_classification,1116.ulaw,Legislative affairs director.
ugi,job_classification,1117.ulaw,Lineman first class.
ugi,job_classification,1118.ulaw,Lineman first class crew leader.
ugi,job_classification,1119.ulaw,Lineman first class utility.
ugi,job_classification,1120.ulaw,M and r technician.
ugi,job_classification,1121.ulaw,"M and r lead two,"
ugi,job_classification,1122.ulaw,"Manager, M and R."
ugi,job_classification,1123.ulaw,Master w.
ugi,job_classification,1124.ulaw,Master working foreman.
ugi,job_classification,1125.ulaw,Master corrosion control.
ugi,job_classification,1126.ulaw,Master u n.
ugi,job_classification,1127.ulaw,"Materials management admin two,"
ugi,job_classification,1128.ulaw,"Materials management coordinator two,"
ugi,job_classification,1129.ulaw,"Materials management coordinator three,"
ugi,job_classification,1130.ulaw,"Measurement regulation tech three,"
ugi,job_classification,1131.ulaw,Mechanic two.
ugi,job_classification,1132.ulaw,Mechanic two storeroom.
ugi,job_classification,1133.ulaw,Mechanic three.
ugi,job_classification,1134.ulaw,"Meter repairman one through three,"
ugi,job_classification,1135.ulaw,Meter repairman two.
ugi,job_classification,1136.ulaw,Meter service rep SA.
ugi,job_classification,1137.ulaw,"Meter service rep, s a m r,"
ugi,job_classification,1138.ulaw,"Meter shop inspector,"
ugi,job_classification,1139.ulaw,Meter tester first class.
ugi,job_classification,1140.ulaw,"Meter tester second class,"
ugi,job_classification,1141.ulaw,"Manager area engineering,"
ugi,job_classification,1142.ulaw,"Manager, business support services."
ugi,job_classification,1143.ulaw,"Manager, capital construction."
ugi,job_classification,1144.ulaw,"Manager customer communication center,"
ugi,job_classification,1145.ulaw,Manager dispatch.
ugi,job_classification,1146.ulaw,Manager distribution lineman.
ugi,job_classification,1147.ulaw,Manager energy supply.
ugi,job_classification,1148.ulaw,"Manager, environmental engineering,"
ugi,job_classification,1149.ulaw,"Manager, integrity management, corrosion control."
ugi,job_classification,1150.ulaw,"Manager, materials management."
ugi,job_classification,1151.ulaw,"Manager, operational procurement."
ugi,job_classification,1152.ulaw,Manager operations.
ugi,job_classification,1153.ulaw,Manager operations program.
ugi,job_classification,1154.ulaw,"Manager, paving and restoration."
ugi,job_classification,1155.ulaw,"Manager, pipeline and public safety."
ugi,job_classification,1156.ulaw,Manager pipeline integrity.
ugi,job_classification,1157.ulaw,"Manager, project engineer."
ugi,job_classification,1158.ulaw,Manager risks and controls natural gas.
ugi,job_classification,1159.ulaw,Manager safety.
ugi,job_classification,1160.ulaw,Manager substation.
ugi,job_classification,1161.ulaw,Manager system administration.
ugi,job_classification,1162.ulaw,"Manager, system operator."
ugi,job_classification,1163.ulaw,"Manager technical training,"
ugi,job_classification,1164.ulaw,New business engineer.
ugi,job_classification,1165.ulaw,New business technician.
ugi,job_classification,1166.ulaw,Operations administrator one.
ugi,job_classification,1167.ulaw,Operations administrator two.
ugi,job_classification,1168.ulaw,"Operations analyst, two."
ugi,job_classification,1169.ulaw,"Operations clerk, UN."
ugi,job_classification,1170.ulaw,Operations coordinator three.
ugi,job_classification,1171.ulaw,"Operations lead, one."
ugi,job_classification,1172.ulaw,Operations lead two.
ugi,job_classification,1173.ulaw,"Operations representative, one."
ugi,job_classification,1174.ulaw,Operations representative two.
ugi,job_classification,1175.ulaw,O q administrator one.
ugi,job_classification,1176.ulaw,"Pipeline safety admin, two."
ugi,job_classification,1177.ulaw,Pipeline safety analyst two.
ugi,job_classification,1178.ulaw,"President, UGI Utilities."
ugi,job_classification,1179.ulaw,"Principal pipeline safety leader,"
ugi,job_classification,1180.ulaw,Principal project engineer.
ugi,job_classification,1181.ulaw,"Principal project engineer, electric."
ugi,job_classification,1182.ulaw,"Principal project engineer, special projects."
ugi,job_classification,1183.ulaw,(blank)
ugi,job_classification,1184.ulaw,"Principal project leader, corrosion control."
ugi,job_classification,1185.ulaw,"Principal project leader, facilities."
ugi,job_classification,1186.ulaw,"Principal project leader, major building."
ugi,job_classification,1187.ulaw,"Principal project leader, safety."
ugi,job_classification,1188.ulaw,"Principal project leader, sustainability."
ugi,job_classification,1189.ulaw,"Public safety admin two,"
ugi,job_classification,1190.ulaw,Regulatory affairs director.
ugi,job_classification,1191.ulaw,"Relationship manager, major accounts."
ugi,job_classification,1192.ulaw,"Supervisor, buildings and grounds."
ugi,job_classification,1193.ulaw,"Supervisor, dispatch."
ugi,job_classification,1194.ulaw,Supervisor inventory and stores.
ugi,job_classification,1195.ulaw,"Supervisor, materials management."
ugi,job_classification,1196.ulaw,Supervisor revenue protection.
ugi,job_classification,1197.ulaw,Senior admin assistant accounting.
ugi,job_classification,1198.ulaw,Senior admin assistant marketing.
ugi,job_classification,1199.ulaw,Senior admin assistant rates.
ugi,job_classification,1200.ulaw,Senior administrative assistant.
ugi,job_classification,1201.ulaw,"Senior director operations, North Region."
ugi,job_classification,1202.ulaw,"Senior director operations, South Region."
ugi,job_classification,1203.ulaw,"Senior director, marketing and community relations."
ugi,job_classification,1204.ulaw,"Senior engineer,"
ugi,job_classification,1205.ulaw,"Senior engineer, m and r,"
ugi,job_classification,1206.ulaw,"Senior engineer, m and r, ops,"
ugi,job_classification,1207.ulaw,Senior engineer standards.
ugi,job_classification,1208.ulaw,"Senior engineer electric,"
ugi,job_classification,1209.ulaw,"Senior engineering tech, electric."
ugi,job_classification,1210.ulaw,"Senior engineer transmission integrity,"
ugi,job_classification,1211.ulaw,"Senior manager, area engineering,"
ugi,job_classification,1212.ulaw,"Senior manager, business development engineering."
ugi,job_classification,1213.ulaw,"Senior manager, corrosion control."
ugi,job_classification,1214.ulaw,"Senior manager, customer communication center."
ugi,job_classification,1215.ulaw,Senior manager distribution engineering operation.
ugi,job_classification,1216.ulaw,"Senior manager, environmental health and safety."
ugi,job_classification,1217.ulaw,Senior manager operations.
ugi,job_classification,1218.ulaw,"Senior manager, operations m and r."
ugi,job_classification,1219.ulaw,Senior manager operations program.
ugi,job_classification,1220.ulaw,"Senior manager, pipeline and public safety."
